"","can_party","general_votes","ttl_disb","state","lamvotes","tvotes","tdisb","disb","votes"
"191","DEM",119980,1152059.41,"MI",3773.60460798488,-0.969129582039431,0.246551928031555,13.9570616900888,14395200400
"192","DEM",134010,2561635.96,"MI",4063.94343956983,-0.0309472198825555,0.999521020079888,14.7561566592272,17958680100
"193","DEM",143791,771643.32,"MI",4260.42889193183,0.324464332110446,-0.945897931696714,13.5562777015171,20675851681
"194","DEM",199661,1279793.74,"MI",5308.83940813905,0.980793727825318,0.195047849151218,14.0622094822863,39864514921
"195","DEM",110112,48426.12,"MI",3562.64466067525,-0.375459107674235,-0.926838960372549,10.787794616557,12124652544
"196","DEM",152461,1169613.05,"MI",4430.93423281972,0.943871151029434,0.330313866276261,13.9721835255761,23244356521
"197","DEM",211378,1056245.1,"MI",5515.66332111998,0.999704705125683,-0.0243002582202715,13.8702308185895,44680658884
"198","DEM",198771,622192.61,"MI",5292.96808353772,0.902306986309573,-0.431094076109771,13.3410049861652,39509910441
"199","DEM",244135,700510.92,"MI",6074.78116200212,0.974785843775103,-0.223142462959564,13.4595652335028,59601898225
"200","DEM",169074,1610108.27,"MN",4748.97846779939,0.691455121107974,0.722419417993146,14.2918119831468,28586017476
"201","DEM",167315,4799017.54,"MN",4715.80821225351,0.12697443400801,0.991905990055683,15.3839217757618,27994309225
"202","DEM",249964,2472467.93,"MN",6171.60443598021,0.786746239331976,0.617276562730996,14.7207273717174,62482001296
"203","DEM",173589,684956.19,"MN",4833.60313792281,0.820550205020208,-0.571574458002887,13.4371101589947,30133140921
"204","DEM",192343,1029507.38,"MS",5177.63225517106,0.997990536617154,-0.0633631503525876,13.8445909739527,36995829649
"205","DEM",77505,61077.05,"MS",2815.43782001606,-0.672510879601181,-0.740087235951308,11.0198914608512,6007025025
"206","DEM",236993,738018.68,"MO",5955.10139454028,0.976377082251917,-0.216073582960141,13.5117244149154,56165682049
"207","DEM",155689,463311.27,"MO",4493.59351193441,0.427211829463311,-0.904151565151889,13.0461543965999,24239064721
"208","DEM",92510,216337.44,"MO",3170.05783534229,-0.625037518529895,-0.780594709455548,12.2845946898888,8558100100
"209","DEM",190766,793180.46,"MO",5149.14335042168,0.945072322938742,-0.326861292317046,13.583806040932,36391666756
"210","DEM",92756,20964.32,"MO",3175.70593657943,-0.54499751493229,-0.838437659410423,9.9505772240681,8603675536
"211","DEM",205919,2704818.6,"MT",5419.78697087439,0.554512273908931,0.832175545233304,14.8105454070159,42402634561
"212","DEM",137602,2526950.05,"NE",4136.63410230248,0.00726662651657913,0.999973597720994,14.7425236196534,18934310404
"213","DEM",116537,831769.5,"NV",3700.67412755965,-0.78391747206198,-0.620865039276616,13.6313106381505,13580872369
"214","DEM",115722,212492.63,"NV",3683.30704149945,-0.355734891844505,-0.934586906993875,12.2666625843922,13391581284
"215","DEM",146869,1715492.88,"NV",4321.33978090856,0.239315783457126,0.970941788053384,14.3552109908786,21570503161
"216","DEM",128985,2238399.73,"NV",3961.16432034466,-0.107171263226493,0.994240574679206,14.6212717622715,16637130225
"217","DEM",162080,1554745.36,"NH",4616.40097623302,0.641862052762466,0.766820125729335,14.256822334559,26269926400
"218","DEM",174495,2182810.77,"NH",4850.49636311316,0.471915730736096,0.881643659923791,14.5961239483117,30448505025
"219","DEM",183231,2358006.4,"NJ",5011.93214706289,0.494539629158016,0.869155081209477,14.6733270742403,33573599361
"220","DEM",110838,127591.76,"NJ",3578.3721659791,-0.392492061685161,-0.919755392218024,11.7565910710051,12285062244
"221","DEM",127526,0,"NJ",3931.07646445463,-0.134496344833548,-0.990914089730495,0,16262880676
"222","DEM",111532,160214.3,"NJ",3593.37469701104,-0.395063270929786,-0.918653913050099,11.9842675730534,12439387024
"223","DEM",172587,4720617.11,"NJ",4814.88598058965,0.151686227842749,0.988428696610351,15.3674500926596,29786272569
"224","DEM",167895,1879868.25,"NJ",4726.75819382941,0.52031396249003,0.853975046730245,14.4467122525632,28188731025
"225","DEM",148188,305973.52,"NJ",4347.31243757398,0.22066747215775,-0.975349099928589,12.6312538412424,21959683344
"226","DEM",134733,582646.82,"NJ",4078.62584332564,-0.0684126899513102,-0.997657107353837,13.2753364841645,18152981289
"227","DEM",162642,1370693.18,"NJ",4627.123016748,0.814947930238614,0.579534184496307,14.1308271406472,26452420164
"228","DEM",190856,494593.99,"NJ",5150.77130913559,0.819579656262277,-0.572965258144862,13.1114924827623,36426012736
"229","DEM",181430,1030812.46,"NJ",4978.86239710799,0.997034278056542,-0.0769587446640691,13.8458578453862,32916844900
"230","DEM",181088,2038669.08,"NM",4972.57041798372,0.586584005067561,0.809888390458154,14.5278077411425,32792863744
"231","DEM",85232,409639.54,"NM",3000.63399346522,-0.767908758536608,-0.640559238917655,12.9230328812515,7264493824
"232","DEM",170612,1876470.93,"NM",4777.88801313154,0.554081311295325,0.832462551994535,14.4449034058305,29108454544
"233","DEM",126635,3869132.82,"NY",3912.6461793916,-0.05777646328256,0.998329544935218,15.1685409623775,16036423225
"234","DEM",2496,3869132.82,"NY",280.397071264615,-0.602838139023138,0.797863508464399,15.1685409623775,6230016
"235","DEM",6147,3869132.82,"NY",514.127219959845,-0.592260659599232,0.805746431013556,15.1685409623775,37785609
"236","DEM",102270,373519.18,"NY",3390.5128143556,-0.606548189965603,-0.795046723941084,12.8307246343115,10459152900
"237","DEM",3213,373519.18,"NY",332.360539763104,-0.946837935328564,-0.321710932706277,12.8307246343115,10323369
"238","DEM",1438,373519.18,"NY",193.323027056324,-0.948115871912512,-0.317924980817137,12.8307246343115,2067844
"239","DEM",4017,373519.18,"NY",386.24640792151,-0.946243928798755,-0.32345390276127,12.8307246343115,16136289
"240","DEM",171775,2347147.78,"NY",4799.69166714121,0.396486149845208,0.9180407033356,14.6687114383388,29506650625
"241","DEM",181861,1662475.22,"NY",4986.78619122109,0.772545072280472,0.634959928889344,14.3238181461379,33073423321
"242","DEM",4562,1662475.22,"NY",420.747329152266,-0.963221350296227,0.268709192871238,14.3238181461379,20811844
"243","DEM",197852,1031865.64,"NY",5276.55497372733,0.998475790906265,-0.0551914393190477,13.8468790227492,39145413904
"244","DEM",1963,1031865.64,"NY",238.491192059007,-0.999688912754334,-0.0249414858430353,13.8468790227492,3853369
"245","DEM",131463,829336.66,"NY",4012.01024360477,-0.317957328237037,-0.948105024467419,13.6283814554191,17282520369
"246","DEM",5043,829336.66,"NY",450.079255327775,-0.992441486551887,-0.122718766986474,13.6283814554191,25431849
"247","DEM",165819,942899.8,"NY",4687.50681508191,0.954244552660341,-0.29902731266235,13.7567152993422,27495940761
"248","DEM",6327,942899.8,"NY",524.19507897017,-0.997606755025512,-0.0691430569722533,13.7567152993422,40030929
"249","DEM",203235,791629.45,"NY",5372.34080391999,0.962384457454899,-0.271691288136445,13.5818486951514,41304465225
"250","DEM",11360,791629.45,"NY",776.595394292439,-0.989072134696047,-0.147432399315091,13.5818486951514,129049600
"251","DEM",198886,719156.42,"NY",5295.020190024,0.935750981907485,-0.352661452187758,13.4858341651979,39555640996
"252","DEM",15303,719156.42,"NY",948.51161763326,-0.982068387538292,-0.18852501743254,13.4858341651979,234181809
"253","DEM",180117,1249189.56,"NY",4954.68493718302,0.971591292964387,0.236665078614888,14.0380055470074,32442133689
"254","DEM",10471,1249189.56,"NY",735.252576482408,-0.99655832055462,0.0828945941141787,14.0380055470074,109641841
"255","DEM",1783,1249189.56,"NY",223.514756936027,-0.996984656023022,0.0775989410665954,14.0380055470074,3179089
"256","DEM",85257,31961.94,"NY",3001.2239501249,-0.609247508020357,-0.79298012205287,10.3723010989141,7268756049
"257","DEM",230153,1709742.28,"NY",5839.36140405217,0.919160191462779,0.39388391999434,14.3518532036701,52970403409
"258","DEM",14205,1709742.28,"NY",902.283509405591,-0.950894709860046,0.309514540466483,14.3518532036701,201782025
"259","DEM",207194,848406.33,"NY",5442.25410415078,0.977705509463132,-0.209980800944844,13.6511149627481,42929353636
"260","DEM",138367,3135513.46,"NY",4152.0339944358,0.010947340971683,0.999940076067386,14.9583035017323,19145426689
"261","DEM",1903,3135513.46,"NY",233.551471389057,-0.717598054032552,0.696457488184809,14.9583035017323,3621409
"262","DEM",7317,3135513.46,"NY",577.973976684251,-0.703200652468674,0.71099145027745,14.9583035017323,53538489
"263","DEM",165688,276835.84,"NY",4685.02454743358,0.486707152051645,-0.873565193984843,12.5311799741127,27452513344
"264","DEM",198811,1223216.42,"NY",5293.68190413371,0.98990530715899,0.141730317358234,14.0169943573133,39525813721
"265","DEM",2528,1223216.42,"NY",282.813337513622,-0.997834526909922,0.0657742875784466,14.0169943573133,6390784
"266","DEM",8518,1223216.42,"NY",640.088343207104,-0.997628529079831,0.0688281771225417,14.0169943573133,72556324
"267","DEM",11825,39151.3,"NY",797.793023395703,-0.882130741583082,-0.471004622858505,10.5751889064871,139830625
"268","DEM",193819,1260912.01,"NY",5204.22681297688,0.980940966355082,0.1943059971446,14.0473458345585,37565804761
"269","DEM",5005,1260912.01,"NY",447.796614016624,-0.996372214783178,0.0851023478410876,14.0473458345585,25050025
"270","DEM",15706,1260912.01,"NY",965.201733423456,-0.995707775866058,0.0925528231869149,14.0473458345585,246678436
"271","DEM",140951,1974901.69,"NY",4203.84505496282,0.0704643208516423,0.997514300392188,14.4960291778632,19867184401
"272","DEM",10356,1974901.69,"NY",729.82142531435,-0.912106630257228,0.409953040043375,14.4960291778632,107246736
"273","DEM",1982,1974901.69,"NY",240.045004963426,-0.921465636720281,0.388459882540896,14.4960291778632,3928324
