"","cand_pty_affiliation","general_votes","ttl_disb","can_party","disb","votes"
"102","1",94056,44957.38,"1",10.7134702088482,94056
"103","1",207218,1216231.22,"1",14.0112674714587,207218
"104","1",46768,10106.94,"1",9.22097759557737,46768
"105","1",201088,2462526.7,"1",14.7166984946092,201088
"106","1",174081,390260.26,"1",12.8745691288713,174081
"107","1",173983,1043968,"1",13.858539395614,173983
"108","1",256535,1333814,"1",14.1035530654515,256535
"109","1",243725,425435.32,"1",12.9608682060403,243725
"110","1",217935,915365.12,"1",13.7270783029144,217935
"111","1",159492,1098325.93,"1",13.909297696712,159492
"112","1",216743,777699.83,"1",13.5640959060897,216743
"113","1",15617,126941.3,"1",11.7514800538668,15617
"114","1",242252,877578.38,"1",13.6849215522705,242252
"115","1",205292,933105.89,"1",13.7462739674945,205292
"116","1",81817,20150,"1",9.91095956737483,81817
"117","1",208555,3357095.91,"1",15.026586845706,208555
"118","1",103617,315249.26,"1",12.661118906481,103617
"119","1",109550,202329.6,"1",12.217653329803,109550
"120","1",135535,5650246.2,"1",15.5472096773945,135535
"121","1",108995,751139.49,"1",13.5293466525136,108995
"122","1",169976,2340925.06,"1",14.666056734,169976
"123","1",200508,1301824.3,"1",14.079277146408,200508
"124","1",274554,3398401.99,"1",15.0388158761592,274554
"125","1",259722,1024440.33,"1",13.8396570019195,259722
"126","1",250506,2228898.33,"1",14.6170179989455,250506
"127","1",164355,2080501.63,"1",14.5481195908703,164355
"128","1",201396,1611227.82,"1",14.2925070674309,201396
"129","1",193412,1178655.37,"1",13.9798848297496,193412
"130","1",221957,1233226.07,"1",14.0251441148939,221957
"131","1",204920,1356932.2,"1",14.1207369744148,204920
"132","1",94456,5102,"1",8.53738789870176,94456
"133","1",187702,987262.11,"1",13.8026908454702,187702
"134","1",174791,3601734.05,"1",15.0969259680111,174791
"135","1",206903,2403972.06,"1",14.6926329522735,206903
"136","1",170933,208818.45,"1",12.2492204931559,170933
"137","1",208598,2468355.99,"1",14.719062895907,208598
"138","1",226719,957450,"1",13.7720287793523,226719
"139","1",169992,1635626.43,"1",14.3075364265497,169992
"140","1",874,1347875.17,"1",14.1140399623088,874
"141","1",181228,1530822.51,"1",14.2413157371551,181228
"142","1",176022,4081243.76,"1",15.2219123430624,176022
"143","1",166998,1461220.83,"1",14.1947828292082,166998
"144","1",216959,1070732.08,"1",13.8838531594048,216959
"145","1",209810,1070732.08,"1",13.8838531594048,209810
"146","1",251825,1318277.41,"1",14.0918364498942,251825
"147","1",122093,4680,"1",8.45105338891169,122093
"148","1",233922,430426.25,"1",12.9725312757469,233922
"149","1",221242,1363365.48,"1",14.125466818535,221242
"150","1",202099,2604489.66,"1",14.7727473061077,202099
"151","1",243645,3650778.44,"1",15.1104509740525,243645
"152","1",84912,379115.16,"1",12.8455952901536,84912
"153","1",91532,2005704.24,"1",14.5115057989471,91532
"154","1",25662,738256.88,"1",13.512047118899,25662
"155","1",24882,569613.8,"1",13.2527138663145,24882
"156","1",21607,140889.98,"1",11.8557345810926,21607
"157","1",2457,157525.93,"1",11.9673453586176,2457
"158","1",70580,1005718.09,"1",13.8212123617422,70580
"159","1",50412,784325.74,"1",13.5725796977366,50412
"160","1",44521,856351.81,"1",13.66043656368,44521
"161","1",21017,1001661.2,"1",13.8171703796977,21017
"162","1",13220,188696.4,"1",12.1478946532732,13220
"163","1",208545,439482.93,"1",12.9933541557626,208545
"164","1",207483,1603483.56,"1",14.2876890454903,207483
"165","1",164569,102072.33,"1",11.5334369586083,164569
"166","1",192878,3388851.99,"1",15.0360017759854,192878
"167","1",242574,819587.77,"1",13.6165567733224,242574
"168","1",102577,225859.64,"1",12.3276690233687,102577
"169","1",115048,570012.2,"1",13.2534130430905,115048
"170","1",105931,53054.16,"1",10.8790685575558,105931
