"","cand_pty_affiliation","general_votes","ttl_disb","can_party","disb","votes"
"458","DEM",128985,2238399.73,"DEM",14.6212717622715,128985
"459","REP",118328,1931341.23,"REP",14.4737252573474,118328
"460","DEM",162080,1554745.36,"DEM",14.256822334559,162080
"461","REP",157176,1545515.37,"REP",14.2508679855065,157176
"462","REP",55,318973.17,"REP",12.6728622716468,55
"463","IND",34735,2022443.42,"Other",14.5198169522453,34735
"464","DEM",174495,2182810.77,"DEM",14.5961239483117,174495
"465","DEM",183231,2358006.4,"DEM",14.6733270742403,183231
"466","REP",112388,209797.03,"REP",12.2538958185048,112388
"467","IND",5473,36034,"Other",10.4922182161756,5473
"468","REP",176338,1640946.72,"REP",14.3107839015378,176338
"469","DEM",110838,127591.76,"DEM",11.7565910710051,110838
"470","NPA",2653,502.48,"Other",6.21955583814613,2653
"471","REP",194596,1918372.99,"REP",14.4669879837151,194596
"472","DEM",127526,0,"DEM",-Inf,127526
"473","REP",211992,665374.49,"REP",13.4081053039897,211992
"474","DEM",111532,160214.3,"DEM",11.9842675730534,111532
"475","DEM",172587,4720617.11,"DEM",15.3674500926596,172587
"476","REP",157690,4361463.81,"REP",15.2883182952169,157690
"477","DEM",167895,1879868.25,"DEM",14.4467122525632,167895
"478","REP",91908,75669.78,"REP",11.2341341523234,91908
"479","REP",185850,1278475.07,"REP",14.0611785741099,185850
"480","DEM",148188,305973.52,"DEM",12.6312538412424,148188
"481","DEM",134733,582646.82,"DEM",13.2753364841645,134733
"482","DEM",162642,1370693.18,"DEM",14.1308271406472,162642
"483","REP",65376,99778.6,"REP",11.5107090104487,65376
"484","DEM",190856,494593.99,"DEM",13.1114924827623,190856
"485","REP",194299,1672002.44,"REP",14.3295325319559,194299
"486","DEM",181430,1030812.46,"DEM",13.8458578453862,181430
"487","DEM",181088,2038669.08,"DEM",14.5278077411425,181088
"488","REP",143515,975999.4,"REP",13.7912172506409,143515
"489","DEM",85232,409639.54,"DEM",12.9230328812515,85232
"490","DEM",170612,1876470.93,"DEM",14.4449034058305,170612
"491","REP",102730,98904.39,"REP",11.5019089048967,102730
"492","REP",158409,4086326.31,"REP",15.2231569116703,158409
"493","REP",23327,4086326.31,"REP",15.2231569116703,23327
"494","REP",843,4086326.31,"REP",15.2231569116703,843
"495","REP",5920,4086326.31,"REP",15.2231569116703,5920
"496","DEM",126635,3869132.82,"DEM",15.1685409623775,126635
"497","DEM",2496,3869132.82,"DEM",15.1685409623775,2496
"498","DEM",6147,3869132.82,"DEM",15.1685409623775,6147
"499","REP",157571,1310730.13,"REP",14.0860948910599,157571
"500","REP",21810,1310730.13,"REP",14.0860948910599,21810
"501","REP",2125,1310730.13,"REP",14.0860948910599,2125
"502","DEM",102270,373519.18,"DEM",12.8307246343115,102270
"503","DEM",3213,373519.18,"DEM",12.8307246343115,3213
"504","DEM",1438,373519.18,"DEM",12.8307246343115,1438
"505","DEM",4017,373519.18,"DEM",12.8307246343115,4017
"506","DEM",171775,2347147.78,"DEM",14.6687114383388,171775
"507","REP",133954,1148691.2,"REP",13.9541337652702,133954
"508","REP",1940,1148691.2,"REP",13.9541337652702,1940
"509","REP",16410,1148691.2,"REP",13.9541337652702,16410
"510","DEM",181861,1662475.22,"DEM",14.3238181461379,181861
"511","DEM",4562,1662475.22,"DEM",14.3238181461379,4562
"512","REP",111246,445990.22,"REP",13.0080523025107,111246
"513","REP",14137,445990.22,"REP",13.0080523025107,14137
"514","REP",1055,445990.22,"REP",13.0080523025107,1055
"515","DEM",197852,1031865.64,"DEM",13.8468790227492,197852
"516","DEM",1963,1031865.64,"DEM",13.8468790227492,1963
"517","REP",26791,63494.17,"REP",11.0587033696423,26791
"518","REP",3521,63494.17,"REP",11.0587033696423,3521
"519","DEM",131463,829336.66,"DEM",13.6283814554191,131463
"520","DEM",5043,829336.66,"DEM",13.6283814554191,5043
"521","DEM",165819,942899.8,"DEM",13.7567152993422,165819
"522","DEM",6327,942899.8,"DEM",13.7567152993422,6327
"523","DEM",203235,791629.45,"DEM",13.5818486951514,203235
"524","DEM",11360,791629.45,"DEM",13.5818486951514,11360
"525","DEM",198886,719156.42,"DEM",13.4858341651979,198886
"526","DEM",15303,719156.42,"DEM",13.4858341651979,15303
"527","DEM",180117,1249189.56,"DEM",14.0380055470074,180117
"528","DEM",10471,1249189.56,"DEM",14.0380055470074,10471
"529","DEM",1783,1249189.56,"DEM",14.0380055470074,1783
"530","REP",46275,68903.04,"REP",11.1404555779442,46275
"531","REP",4646,68903.04,"REP",11.1404555779442,4646
"532","REP",2093,68903.04,"REP",11.1404555779442,2093
"533","REP",843,68903.04,"REP",11.1404555779442,843
"534","REP",122606,1807089.33,"REP",14.407228003881,122606
"535","REP",12824,1807089.33,"REP",14.407228003881,12824
"536","REP",5636,1807089.33,"REP",14.407228003881,5636
"537","REP",1868,1807089.33,"REP",14.407228003881,1868
"538","DEM",85257,31961.94,"DEM",10.3723010989141,85257
"539","DEM",230153,1709742.28,"DEM",14.3518532036701,230153
"540","DEM",14205,1709742.28,"DEM",14.3518532036701,14205
"541","DEM",207194,848406.33,"DEM",13.6511149627481,207194
"542","N/A",1877,14082.5,"Other",9.55268817076887,1877
"543","DEM",138367,3135513.46,"DEM",14.9583035017323,138367
"544","DEM",1903,3135513.46,"DEM",14.9583035017323,1903
"545","DEM",7317,3135513.46,"DEM",14.9583035017323,7317
"546","REP",26891,96104.15,"REP",11.4731877782091,26891
"547","REP",3654,96104.15,"REP",11.4731877782091,3654
"548","DEM",165688,276835.84,"DEM",12.5311799741127,165688
"549","DEM",198811,1223216.42,"DEM",14.0169943573133,198811
"550","DEM",2528,1223216.42,"DEM",14.0169943573133,2528
"551","DEM",8518,1223216.42,"DEM",14.0169943573133,8518
"552","DEM",11825,39151.3,"DEM",10.5751889064871,11825
"553","DEM",193819,1260912.01,"DEM",14.0473458345585,193819
"554","DEM",5005,1260912.01,"DEM",14.0473458345585,5005
"555","DEM",15706,1260912.01,"DEM",14.0473458345585,15706
"556","DEM",140951,1974901.69,"DEM",14.4960291778632,140951
"557","DEM",10356,1974901.69,"DEM",14.4960291778632,10356
"558","DEM",1982,1974901.69,"DEM",14.4960291778632,1982
"559","DEM",8771,1974901.69,"DEM",14.4960291778632,8771
"560","REP",111117,224130.92,"REP",12.3199856243902,111117
"561","REP",16968,224130.92,"REP",12.3199856243902,16968
"562","REP",1284,224130.92,"REP",12.3199856243902,1284
"563","REP",135905,2922131.3,"REP",14.8878238052593,135905
"564","REP",21353,2922131.3,"REP",14.8878238052593,21353
"565","REP",8028,2922131.3,"REP",14.8878238052593,8028
"566","REP",885,2922131.3,"REP",14.8878238052593,885
"567","DEM",125956,5031761.19,"DEM",15.4312806179691,125956
"568","DEM",15268,5031761.19,"DEM",15.4312806179691,15268
"569","DEM",188426,1020207.57,"DEM",13.8355166645571,188426
"570","DEM",10929,1020207.57,"DEM",13.8355166645571,10929
"571","DEM",10626,1020207.57,"DEM",13.8355166645571,10626
"572","DEM",3037,1020207.57,"DEM",13.8355166645571,3037
"573","REP",152597,2631084.99,"REP",14.7829068628074,152597
"574","REP",15526,2631084.99,"REP",14.7829068628074,15526
"575","REP",8799,2631084.99,"REP",14.7829068628074,8799
"576","REP",964,2631084.99,"REP",14.7829068628074,964
"577","DEM",75965,1235847.75,"DEM",14.0272677298009,75965
"578","DEM",6196,1235847.75,"DEM",14.0272677298009,6196
"579","GRE",12452,15013.37,"Other",9.61669641641601,12452
"580","REP",113287,889095.44,"REP",13.6979598653142,113287
"581","REP",16157,889095.44,"REP",13.6979598653142,16157
"582","DEM",102734,1660309.43,"DEM",14.3225145465762,102734
"583","DEM",11532,1660309.43,"DEM",14.3225145465762,11532
"584","IND",24595,3015593.95,"Other",14.9193073670834,24595
"585","IND",10043,3015593.95,"Other",14.9193073670834,10043
"586","REP",136964,3072933.93,"REP",14.9381433407188,136964
"587","REP",16420,3072933.93,"REP",14.9381433407188,16420
"588","REP",876,3072933.93,"REP",14.9381433407188,876
"589","REP",6790,3072933.93,"REP",14.9381433407188,6790
"590","DEM",106600,1643936.99,"DEM",14.3126045266131,106600
"591","DEM",11984,1643936.99,"DEM",14.3126045266131,11984
"592","REP",150330,2431861.59,"REP",14.7041676084421,150330
"593","REP",20399,2431861.59,"REP",14.7041676084421,20399
"594","REP",10931,2431861.59,"REP",14.7041676084421,10931
"595","REP",1101,2431861.59,"REP",14.7041676084421,1101
"596","DEM",110550,1485697.6,"DEM",14.211394984224,110550
"597","DEM",8490,1485697.6,"DEM",14.211394984224,8490
"598","DEM",168660,1614652.78,"DEM",14.2946304946197,168660
"599","DEM",4095,1614652.78,"DEM",14.2946304946197,4095
"600","DEM",10195,1614652.78,"DEM",14.2946304946197,10195
"601","REP",113840,221477.29,"REP",12.3080753349942,113840
"602","REP",20883,221477.29,"REP",12.3080753349942,20883
"603","REP",6856,221477.29,"REP",12.3080753349942,6856
"604","REP",1071,221477.29,"REP",12.3080753349942,1071
"605","DEM",195322,617043.91,"DEM",13.3326954672921,195322
"606","DEM",3829,617043.91,"DEM",13.3326954672921,3829
"607","DEM",16138,617043.91,"DEM",13.3326954672921,16138
"608","REP",175509,1085159.37,"REP",13.8972374189628,175509
"609","REP",34292,1085159.37,"REP",13.8972374189628,34292
"610","REP",9995,1085159.37,"REP",13.8972374189628,9995
"611","REP",1089,1085159.37,"REP",13.8972374189628,1089
"612","DEM",240661,857160.04,"DEM",13.6613799246028,240661
"613","REP",101567,21148,"REP",9.95930061735534,101567
"614","REP",221485,2786514.67,"REP",14.8403021506468,221485
"615","DEM",169082,83558.88,"DEM",11.3333068120383,169082
"616","REP",217531,695578.94,"REP",13.4524997849832,217531
"617","DEM",106170,0,"DEM",-Inf,106170
"618","DEM",279380,793951.71,"DEM",13.5847779197399,279380
"619","REP",130161,89822.27,"REP",11.4055882190901,130161
"620","REP",207625,1205016.4,"REP",14.0020037347728,207625
"621","REP",207983,697129.76,"REP",13.4547268417123,207983
"622","DEM",143167,93299.76,"DEM",11.4435728144849,143167
"623","REP",211801,742685.16,"REP",13.5180274923079,211801
"624","DEM",135905,14887.38,"DEM",9.60826915317767,135905
"625","REP",189863,2445102.02,"REP",14.709597405992,189863
"626","DEM",133182,400287.42,"DEM",12.8999381180567,133182
"627","REP",193452,1210766.06,"REP",14.006763824683,193452
"628","DEM",139041,59507.93,"DEM",10.993864859964,139041
"629","REP",220825,2670567.42,"REP",14.7978015246519,220825
"630","DEM",128919,382913.33,"DEM",12.8555639501266,128919
"631","REP",230405,625816.42,"REP",13.3468123482875,230405
"632","DEM",129103,48666.47,"DEM",10.7927455709183,129103
"633","DEM",234115,844480.86,"DEM",13.6464773506748,234115
"634","REP",115185,41628.12,"REP",10.6365311794287,115185
"635","REP",199443,591736.07,"REP",13.2908159867527,199443
"636","DEM",156049,92433.59,"DEM",11.434245719708,156049
"637","REP",233980,1033730.28,"REP",13.8486844489591,233980
"638","DEM",80377,213602.98,"DEM",12.2718743372817,80377
"639","LIB",23528,2546.2,"Other",7.84235733062754,23528
"640","IND",10605,56474.77,"Other",10.9415492687294,10605
"641","REP",210014,694473.37,"REP",13.4509090963089,210014
"642","DEM",144644,246494.17,"DEM",12.4150936210696,144644
"643","REP",221193,844399.79,"REP",13.646381346259,221193
"644","DEM",199791,681184.44,"DEM",13.4315883854663,199791
"645","REP",210227,422966.51,"REP",12.9550482823173,210227
"646","DEM",98981,81874.2,"DEM",11.3129392018974,98981
"647","REP",244599,760311.1,"REP",13.5414829706102,244599
"648","REP",213975,1350957.09,"REP",14.1163238547799,213975
"649","DEM",88780,4890.34,"DEM",8.49501710970419,88780
"650","REP",198221,825887.18,"REP",13.624213457218,198221
"651","DEM",89638,9072.85,"DEM",9.1130417164638,89638
"652","IND",21694,16655.74,"Other",9.72051018074252,21694
"653","REP",223833,866936.79,"REP",13.6727213465305,223833
"654","DEM",87794,3774,"DEM",8.2358907259285,87794
"655","DEM",193966,702774.18,"DEM",13.4627908958609,193966
"656","REP",88427,32382.68,"REP",10.3853789909468,88427
"657","REP",215724,1189263.66,"REP",13.9888449004594,215724
"658","DEM",109981,8434.05,"DEM",9.04003236267404,109981
"659","UN",10890,22085.62,"Other",10.0026819969895,10890
"660","DEM",242917,621791.25,"DEM",13.3403597044589,242917
"661","REP",59769,21620.08,"REP",9.98137779146387,59769
"662","REP",251266,1895942.7,"REP",14.4552267398214,251266
"663","DEM",112638,22896.78,"DEM",10.0387515683019,112638
"664","DEM",208610,1252585.81,"DEM",14.0407206205724,208610
"665","REP",219191,2028677.12,"REP",14.5228944735674,219191
"666","DEM",130907,248477,"DEM",12.4231055649033,130907
"667","REP",222847,2599706.99,"REP",14.7709093004872,222847
"668","DEM",113960,38130.71,"DEM",10.548775273187,113960
"669","REP",225794,1768258.71,"REP",14.3855058406602,225794
"670","DEM",119830,17945.65,"DEM",9.79510302471451,119830
"671","REP",189839,1620254.08,"REP",14.2980935344167,189839
"672","REP",227525,1091333.37,"REP",13.9029107818432,227525
"673","REP",204143,1529341.82,"REP",14.2403480178068,204143
"674","REP",160184,847767.97,"REP",13.6503622570502,160184
"675","DEM",103273,67794.59,"DEM",11.1242376772345,103273
"676","DEM",225391,941672.71,"DEM",13.7554130515731,225391
"677","REP",272952,3328855.23,"REP",15.0181390280778,272952
"678","DEM",274687,1136839.04,"DEM",13.943762197188,274687
"679","DEM",220628,886114.95,"DEM",13.694601961578,220628
"680","REP",157743,57044.96,"REP",10.9515950078294,157743
"681","DEM",199505,1569297.38,"DEM",14.2661385484912,199505
"682","REP",160443,277853.44,"REP",12.5348490594124,160443
"683","DEM",245791,722505.14,"DEM",13.4904798131303,245791
"684","DEM",322514,1498444.63,"DEM",14.2199382147726,322514
"685","DEM",280439,1498444.63,"DEM",14.2199382147726,280439
"686","REP",220628,612699.19,"REP",13.3256293766956,220628
"687","REP",206761,1232583.08,"REP",14.0246225903351,206761
"688","REP",207469,2360488.65,"REP",14.6743792106536,207469
"689","DEM",155000,393931.45,"DEM",12.8839321883714,155000
"690","REP",225678,2172511.18,"REP",14.5913942822534,225678
"691","DEM",153824,198953.87,"DEM",12.2008282677895,153824
"692","REP",207263,2033130.72,"REP",14.5250873896088,207263
"693","DEM",173555,2833967.38,"DEM",14.8571881889336,173555
"694","REP",186580,4293980.17,"REP",15.2727246393385,186580
"695","REP",107985,244932.5,"REP",12.4087379413629,107985
"696","REP",211282,1001713.54,"REP",13.8172226315296,211282
"697","DEM",89823,71898.11,"DEM",11.1830052568546,89823
"698","REP",199421,1031942.48,"REP",13.8469534870362,199421
"699","DEM",113800,413748.07,"DEM",12.93301254101,113800
"700","REP",221851,1674103.8,"REP",14.3307885352777,221851
"701","DEM",137353,247416.97,"DEM",12.4188303299592,137353
"702","DEM",239316,1042401.16,"DEM",13.8570374176087,239316
"703","DEM",255293,817551.7,"DEM",13.6140694213441,255293
"704","REP",87999,15689.32,"REP",9.66073550508107,87999
"705","REP",190618,1754284.94,"REP",14.3775718902598,190618
"706","DEM",124129,21559.94,"DEM",9.97859224208771,124129
"707","REP",168669,1694547.87,"REP",14.3429265198515,168669
"708","DEM",134586,1148979.24,"DEM",13.9543844887825,134586
"709","DEM",157734,861672,"DEM",13.6666299667925,157734
"710","REP",135430,31056.78,"REP",10.343572421013,135430
"711","REP",293684,1129959.96,"REP",13.9376927564324,293684
"712","NPP",718591,917851.32,"Other",13.7297906957012,718591
"713","DEM",695073,265834.82,"DEM",12.4906304174339,695073
"714","PPT",19033,2003.45,"Other",7.60262597343836,19033
"715","DEM",130540,913194.34,"DEM",13.7247039956335,130540
"716","REP",71023,100816.58,"REP",11.5210581052204,71023
"717","DEM",133108,989612.96,"DEM",13.8050691961751,133108
"718","REP",70301,2834.26,"REP",7.94953615916175,70301
"719","REP",190410,165469.81,"REP",12.0165440402408,190410
"720","DEM",110539,26238.77,"DEM",10.1749933669594,110539
"721","DEM",5757,26238.77,"DEM",10.1749933669594,5757
"722","DEM",3483,26238.77,"DEM",10.1749933669594,3483
"723","REP",183746,744980.15,"REP",13.5211128527114,183746
"724","DEM",105306,69903.87,"DEM",11.1548762914962,105306
"725","DEM",4146,69903.87,"DEM",11.1548762914962,4146
"726","REP",198431,715207.8,"REP",13.4803284088222,198431
"727","DEM",73766,9166,"DEM",9.12325626506907,73766
"728","REP",198648,1588411.29,"REP",14.2782448859954,198648
"729","DEM",91676,100011.58,"DEM",11.5130412582659,91676
"730","REP",175909,1317527.76,"REP",14.0912676293844,175909
"731","DEM",115437,700295.05,"DEM",13.4592570252194,115437
"732","DEM",177947,2172615,"DEM",14.5914420691281,177947
"733","REP",176468,966223.53,"REP",13.7811504839419,176468
"734","DEM",103454,95568.25,"DEM",11.4675959309071,103454
"735","DEM",6747,95568.25,"DEM",11.4675959309071,6747
"736","DEM",2543,95568.25,"DEM",11.4675959309071,2543
"737","REP",237163,3071850.33,"REP",14.9377906513597,237163
"738","DEM",132810,402432.86,"DEM",12.9052835544734,132810
"739","REP",198293,309828.08,"REP",12.6437728419794,198293
"740","REP",212455,509943.24,"REP",13.1420547043892,212455
"741","REP",176613,1151336.93,"REP",13.9564343729301,176613
"742","DEM",76727,100120.43,"DEM",11.5141290403827,76727
"743","REP",165796,541926.97,"REP",13.2028865296459,165796
"744","REP",89141,0,"REP",-Inf,89141
"745","DEM",171111,633841.14,"DEM",13.3595536341987,171111
"746","REP",102433,90818.51,"REP",11.4166183984394,102433
"747","REP",202234,2819757.52,"REP",14.8521614534017,202234
"748","DEM",61995,6101.94,"DEM",8.71636203238658,61995
"749","REP",200407,1550219.15,"REP",14.253906865998,200407
"750","REP",194386,1284633.77,"REP",14.0659842317991,194386
"751","IND",4057,310.8,"Other",5.73914961849349,4057
"752","DEM",171631,291800.44,"DEM",12.5838254229518,171631
"753","REP",192434,893598.65,"REP",13.7030120159929,192434
"754","REP",168692,623230.11,"REP",13.3426710875192,168692
"755","DEM",100231,13900.98,"DEM",9.53971462023064,100231
"756","REP",193684,1181909.94,"REP",13.982642281152,193684
"757","REP",216643,910934.89,"REP",13.7222267027768,216643
"758","REP",155469,3207303.01,"REP",14.9809409581533,155469
"759","REP",159444,1348463.14,"REP",14.1144760871134,159444
"760","DEM",106667,22557.19,"DEM",10.0238091411166,106667
"761","REP",143542,1195460.96,"REP",13.9940424095547,143542
"762","DEM",111991,62159.16,"DEM",11.0374534714367,111991
"763","REP",236379,4028312.5,"REP",15.2088581117378,236379
"764","DEM",152032,602159.38,"DEM",13.3082774400812,152032
"765","REP",179221,1730835.84,"REP",14.3641149943059,179221
"766","DEM",120170,7186.34,"DEM",8.87993728077628,120170
"767","REP",201871,1630310.55,"REP",14.3042810761084,201871
"768","REP",196482,1088164.59,"REP",13.9000029725303,196482
"769","DEM",76029,0,"DEM",-Inf,76029
"770","REP",199050,1698238.18,"REP",14.3451019069233,199050
"771","REP",160631,533946.67,"REP",13.1880512440412,160631
"772","DEM",101712,2305694.4,"DEM",14.6508924471783,101712
"773","REP",66877,17069.56,"REP",9.74505203924069,66877
"774","DEM",150228,353785.19,"DEM",12.7764452000239,150228
"775","REP",149417,1740364.13,"REP",14.3696049194117,149417
"776","DEM",86603,47063.07,"DEM",10.7592438960227,86603
"777","DEM",150157,579702.28,"DEM",13.2702699403889,150157
"778","REP",48306,37309.1,"REP",10.526992543705,48306
"779","REP",176314,1336784.41,"REP",14.105777594017,176314
"780","DEM",149640,1337910.86,"DEM",14.1066198956274,149640
"781","REP",202967,1772750.36,"REP",14.3880427742405,202967
"782","DEM",129765,70715.74,"DEM",11.1664234579406,129765
"783","REP",181864,1424608.68,"REP",14.1694077234462,181864
"784","DEM",123679,36495.44,"DEM",10.5049426002591,123679
"785","REP",110577,4232951.96,"REP",15.2584101705135,110577
"786","DEM",107526,2227078.06,"DEM",14.6162009972642,107526
"787","REP",154845,528905.18,"REP",13.178564450918,154845
"788","DEM",108389,21796.25,"DEM",9.9894932156317,108389
"789","REP",180988,1216409.13,"REP",14.0114137405119,180988
"790","DEM",117073,52100.87,"DEM",10.8609369262585,117073
"791","REP",211730,1091006.23,"REP",13.9026109751564,211730
"792","REP",142251,1113535.86,"REP",13.9230509699208,142251
"793","DEM",88329,20852.64,"DEM",9.94523583791651,88329
"794","DEM",122086,929900.1,"DEM",13.7428324400047,122086
"795","DEM",95649,1908763.16,"DEM",14.4619660300557,95649
"796","DEM",170502,375432.46,"DEM",12.8358338671641,170502
"797","REP",166060,1257077.88,"REP",14.0443004426937,166060
"798","DEM",103852,27234.94,"DEM",10.2122559867678,103852
"799","REP",162868,2572845.8,"REP",14.7605231594253,162868
"800","GRE",22813,3188.57,"Other",8.06732781941116,22813
"801","DEM",93147,1243464.9,"DEM",14.033412315048,93147
"802","REP",33222,34933.34,"REP",10.4611969530406,33222
"803","DEM",104638,1067282.32,"DEM",13.8806260876004,104638
"804","DEM",124612,421687.18,"DEM",12.9520190385137,124612
"805","REP",62384,132593.04,"REP",11.7950398666685,62384
"806","REP",193675,724373.84,"REP",13.4930628916944,193675
"807","REP",182928,896634.73,"REP",13.7064038451752,182928
"808","DEM",73381,123025.05,"DEM",11.7201432721556,73381
"809","REP",170542,958040.77,"REP",13.7726456134587,170542
"810","DEM",93780,585324.92,"DEM",13.2799223908295,93780
"811","REP",209589,1308015.97,"REP",14.0840220204049,209589
"812","DEM",75716,63405.51,"DEM",11.0573060451663,75716
"813","REP",147597,5576207.69,"REP",15.5340194778594,147597
"814","DEM",113413,2103032.24,"DEM",14.5588907850476,113413
"815","DEM",264414,779036.54,"DEM",13.5658132300429,264414
"816","REP",230213,1050400.71,"REP",13.8646822779035,230213
"817","DEM",140785,46846.56,"DEM",10.7546328591437,140785
"818","REP",190475,806017.6,"REP",13.5998608574786,190475
"819","DEM",119440,33849.46,"DEM",10.4296783254805,119440
"820","DEM",208337,765804.88,"DEM",13.548682690426,208337
"821","REP",103289,71165.64,"REP",11.1727653966491,103289
"822","DEM",200136,516093.05,"DEM",13.1540423576637,200136
"823","REP",145731,145601.99,"REP",11.8886320822337,145731
"824","REP",207758,656562.23,"REP",13.3947727587886,207758
"825","DEM",148339,1356530.19,"DEM",14.1204406666388,148339
"826","REP",225471,2007353.48,"REP",14.5123277358381,225471
"827","DEM",112170,153103.47,"DEM",11.9388692463138,112170
"828","REP",218057,1166347.78,"REP",13.9693878690011,218057
"829","DEM",160159,244609.76,"DEM",12.4074194033198,160159
"830","DEM",246653,1482102.98,"DEM",14.2089725696035,246653
"831","REP",98387,80697.11,"REP",11.2984580419687,98387
"832","REP",212838,902724,"REP",13.7131721378388,212838
"833","DEM",87877,103692.23,"DEM",11.5491824637344,87877
"834","REP",210791,5342922.33,"REP",15.4912833140572,210791
"835","DEM",187712,2847964.19,"DEM",14.862114977699,187712
"836","DEM",247818,1137247.31,"DEM",13.9441212600744,247818
"837","DEM",14531,338507.77,"DEM",12.7323023252808,14531
"838","DEM",193619,1625142.38,"DEM",14.3011059883692,193619
"839","REP",155779,28942.99,"REP",10.2730833120566,155779
"840","DEM",208314,1116830.47,"DEM",13.9260052939275,208314
"841","DEM",119820,112575.05,"DEM",11.631375389318,119820
"842","REP",132517,1258839.29,"REP",14.0457006559509,132517
"843","REP",97402,79387.49,"REP",11.2820960781468,97402
"844","DEM",130575,354854.46,"DEM",12.7794630125651,130575
"845","DEM",201718,1076595.02,"DEM",13.8893138594249,201718
"846","REP",126116,11522,"REP",9.35201353029233,126116
"847","DEM",212010,2982432.48,"DEM",14.908249793972,212010
"848","DEM",166744,1925561.93,"DEM",14.4707283947944,166744
"849","REP",193145,1725301.06,"REP",14.3609121207557,193145
"850","DEM",127720,22619.15,"DEM",10.0265521715989,127720
"851","DEM",205165,1105446.61,"DEM",13.9157599832242,205165
"852","REP",76317,33078.61,"REP",10.4066421289078,76317
"853","DEM",170460,1032556.97,"DEM",13.8475487790506,170460
"854","REP",163469,1068057.71,"REP",13.8813523326229,163469
"855","DEM",73534,27875.67,"DEM",10.235509544348,73534
"856","REP",140807,1327374.34,"REP",14.0987133684841,140807
"857","DEM",101207,435446,"DEM",12.9841260721791,101207
"858","REP",140741,568743.98,"REP",13.2511856645759,140741
"859","DEM",49708,45137.3,"DEM",10.7174642346703,49708
"860","LIB",16883,89481.39,"Other",11.401785949681,16883
"861","REP",230072,13433668.84,"REP",16.4132747136193,230072
"862","DEM",107003,16889.86,"DEM",9.73446872083913,107003
"863","LIB",7486,468.89,"Other",6.15036819935928,7486
"864","DEM",273537,827312.32,"DEM",13.6259375568841,273537
"865","REP",124044,42234.4,"REP",10.6509903338336,124044
"866","DEM",257401,1322498.53,"DEM",14.0950333311828,257401
"867","DEM",220181,992372.26,"DEM",13.8078535779706,220181
"868","LIB",32183,2829.9,"Other",7.94799665432392,32183
"869","REP",260706,296448.98,"REP",12.5996304084145,260706
"870","DEM",114477,74591.53,"DEM",11.2197822408718,114477
"871","REP",204147,1049181.91,"REP",13.8635212851182,204147
"872","DEM",133072,184143.72,"DEM",12.123471818658,133072
"873","IND",19716,39620,"Other",10.5870893202525,19716
"874","REP",223418,2038977.53,"REP",14.527959029388,223418
"875","DEM",138643,116276.01,"DEM",11.6637220403586,138643
"876","REP",227892,2703822.81,"REP",14.8101771851517,227892
"877","DEM",135682,1834918.99,"DEM",14.4225108913573,135682
"878","REP",156176,2148255.72,"REP",14.5801667778043,156176
"879","DEM",75466,186092.78,"DEM",12.1340006455317,75466
"880","CON",10362,571,"Other",6.34738920965601,10362
