"","cand_pty_affiliation","general_votes","ttl_disb","can_party","disb","votes"
"163","DEM",128728,451695.24,"DEM",13.0207629836195,128728
"164","DEM",12708,5066.05,"DEM",8.53031670023262,12708
"165","DEM",198289,1175669.68,"DEM",13.9773484836316,198289
"166","DEM",57125,44855.11,"DEM",10.7111927963368,57125
"167","DEM",27830,14658.49,"DEM",9.59277496877138,27830
"168","DEM",80593,469876.13,"DEM",13.0602243857585,80593
"169","DEM",227546,296523.89,"DEM",12.5998830675299,227546
"170","DEM",159081,3498450.16,"DEM",15.0678306169611,159081
"171","DEM",192183,1150355.61,"DEM",13.9555816786259,192183
"172","DEM",214640,760921.65,"DEM",13.5422856749074,214640
"173","DEM",237501,1478598.99,"DEM",14.2066055690263,237501
"174","DEM",242989,3846648.1,"DEM",15.1627127036747,242989
"175","DEM",185770,1959657.49,"DEM",14.4882802659361,185770
"176","DEM",238838,1027256.01,"DEM",13.8424017373005,238838
"177","DEM",220657,2203493.34,"DEM",14.6055545407953,220657
"178","DEM",235803,1409575.55,"DEM",14.1587991886674,235803
"179","DEM",275487,879240.05,"DEM",13.6868132338093,275487
"180","DEM",236713,1146668.15,"DEM",13.9523710342853,236713
"181","DEM",265823,1797668.25,"DEM",14.4020009664222,265823
"182","DEM",285606,669000.12,"DEM",13.4135395184825,285606
"183","DEM",308923,1634839.69,"DEM",14.3070553085767,308923
"184","DEM",253354,695853.17,"DEM",13.4528939544171,253354
"185","DEM",271019,528715.64,"DEM",13.1782060237796,271019
"186","DEM",211790,444154.18,"DEM",13.0039270333885,211790
"187","DEM",144334,2059958.93,"DEM",14.5381966036738,144334
"188","DEM",110391,16088.15,"DEM",9.68583825512856,110391
"189","DEM",128400,26310.9,"DEM",10.1777385809749,128400
"190","DEM",195279,706564.67,"DEM",13.4681700126571,195279
"191","DEM",119980,1152059.41,"DEM",13.9570616900888,119980
"192","DEM",134010,2561635.96,"DEM",14.7561566592272,134010
"193","DEM",143791,771643.32,"DEM",13.5562777015171,143791
"194","DEM",199661,1279793.74,"DEM",14.0622094822863,199661
"195","DEM",110112,48426.12,"DEM",10.787794616557,110112
"196","DEM",152461,1169613.05,"DEM",13.9721835255761,152461
"197","DEM",211378,1056245.1,"DEM",13.8702308185895,211378
"198","DEM",198771,622192.61,"DEM",13.3410049861652,198771
"199","DEM",244135,700510.92,"DEM",13.4595652335028,244135
"200","DEM",169074,1610108.27,"DEM",14.2918119831468,169074
"201","DEM",167315,4799017.54,"DEM",15.3839217757618,167315
"202","DEM",249964,2472467.93,"DEM",14.7207273717174,249964
"203","DEM",173589,684956.19,"DEM",13.4371101589947,173589
"204","DEM",192343,1029507.38,"DEM",13.8445909739527,192343
"205","DEM",77505,61077.05,"DEM",11.0198914608512,77505
"206","DEM",236993,738018.68,"DEM",13.5117244149154,236993
"207","DEM",155689,463311.27,"DEM",13.0461543965999,155689
"208","DEM",92510,216337.44,"DEM",12.2845946898888,92510
"209","DEM",190766,793180.46,"DEM",13.583806040932,190766
"210","DEM",92756,20964.32,"DEM",9.9505772240681,92756
"211","DEM",205919,2704818.6,"DEM",14.8105454070159,205919
"212","DEM",137602,2526950.05,"DEM",14.7425236196534,137602
"213","DEM",116537,831769.5,"DEM",13.6313106381505,116537
"214","DEM",115722,212492.63,"DEM",12.2666625843922,115722
"215","DEM",146869,1715492.88,"DEM",14.3552109908786,146869
"216","DEM",128985,2238399.73,"DEM",14.6212717622715,128985
"217","DEM",162080,1554745.36,"DEM",14.256822334559,162080
"218","DEM",174495,2182810.77,"DEM",14.5961239483117,174495
"219","DEM",183231,2358006.4,"DEM",14.6733270742403,183231
"220","DEM",110838,127591.76,"DEM",11.7565910710051,110838
"221","DEM",127526,0,"DEM",0,127526
"222","DEM",111532,160214.3,"DEM",11.9842675730534,111532
"223","DEM",172587,4720617.11,"DEM",15.3674500926596,172587
"224","DEM",167895,1879868.25,"DEM",14.4467122525632,167895
"225","DEM",148188,305973.52,"DEM",12.6312538412424,148188
"226","DEM",134733,582646.82,"DEM",13.2753364841645,134733
"227","DEM",162642,1370693.18,"DEM",14.1308271406472,162642
"228","DEM",190856,494593.99,"DEM",13.1114924827623,190856
"229","DEM",181430,1030812.46,"DEM",13.8458578453862,181430
"230","DEM",181088,2038669.08,"DEM",14.5278077411425,181088
"231","DEM",85232,409639.54,"DEM",12.9230328812515,85232
"232","DEM",170612,1876470.93,"DEM",14.4449034058305,170612
"233","DEM",126635,3869132.82,"DEM",15.1685409623775,126635
"234","DEM",2496,3869132.82,"DEM",15.1685409623775,2496
"235","DEM",6147,3869132.82,"DEM",15.1685409623775,6147
"236","DEM",102270,373519.18,"DEM",12.8307246343115,102270
"237","DEM",3213,373519.18,"DEM",12.8307246343115,3213
"238","DEM",1438,373519.18,"DEM",12.8307246343115,1438
"239","DEM",4017,373519.18,"DEM",12.8307246343115,4017
"240","DEM",171775,2347147.78,"DEM",14.6687114383388,171775
"241","DEM",181861,1662475.22,"DEM",14.3238181461379,181861
"242","DEM",4562,1662475.22,"DEM",14.3238181461379,4562
"243","DEM",197852,1031865.64,"DEM",13.8468790227492,197852
"244","DEM",1963,1031865.64,"DEM",13.8468790227492,1963
"245","DEM",131463,829336.66,"DEM",13.6283814554191,131463
"246","DEM",5043,829336.66,"DEM",13.6283814554191,5043
"247","DEM",165819,942899.8,"DEM",13.7567152993422,165819
"248","DEM",6327,942899.8,"DEM",13.7567152993422,6327
"249","DEM",203235,791629.45,"DEM",13.5818486951514,203235
"250","DEM",11360,791629.45,"DEM",13.5818486951514,11360
"251","DEM",198886,719156.42,"DEM",13.4858341651979,198886
"252","DEM",15303,719156.42,"DEM",13.4858341651979,15303
"253","DEM",180117,1249189.56,"DEM",14.0380055470074,180117
"254","DEM",10471,1249189.56,"DEM",14.0380055470074,10471
"255","DEM",1783,1249189.56,"DEM",14.0380055470074,1783
"256","DEM",85257,31961.94,"DEM",10.3723010989141,85257
"257","DEM",230153,1709742.28,"DEM",14.3518532036701,230153
"258","DEM",14205,1709742.28,"DEM",14.3518532036701,14205
"259","DEM",207194,848406.33,"DEM",13.6511149627481,207194
"260","DEM",138367,3135513.46,"DEM",14.9583035017323,138367
"261","DEM",1903,3135513.46,"DEM",14.9583035017323,1903
"262","DEM",7317,3135513.46,"DEM",14.9583035017323,7317
"263","DEM",165688,276835.84,"DEM",12.5311799741127,165688
"264","DEM",198811,1223216.42,"DEM",14.0169943573133,198811
"265","DEM",2528,1223216.42,"DEM",14.0169943573133,2528
"266","DEM",8518,1223216.42,"DEM",14.0169943573133,8518
"267","DEM",11825,39151.3,"DEM",10.5751889064871,11825
"268","DEM",193819,1260912.01,"DEM",14.0473458345585,193819
"269","DEM",5005,1260912.01,"DEM",14.0473458345585,5005
"270","DEM",15706,1260912.01,"DEM",14.0473458345585,15706
"271","DEM",140951,1974901.69,"DEM",14.4960291778632,140951
"272","DEM",10356,1974901.69,"DEM",14.4960291778632,10356
"273","DEM",1982,1974901.69,"DEM",14.4960291778632,1982
"274","DEM",8771,1974901.69,"DEM",14.4960291778632,8771
"275","DEM",125956,5031761.19,"DEM",15.4312806179691,125956
"276","DEM",15268,5031761.19,"DEM",15.4312806179691,15268
"277","DEM",188426,1020207.57,"DEM",13.8355166645571,188426
"278","DEM",10929,1020207.57,"DEM",13.8355166645571,10929
"279","DEM",10626,1020207.57,"DEM",13.8355166645571,10626
"280","DEM",3037,1020207.57,"DEM",13.8355166645571,3037
"281","DEM",75965,1235847.75,"DEM",14.0272677298009,75965
"282","DEM",6196,1235847.75,"DEM",14.0272677298009,6196
"283","DEM",102734,1660309.43,"DEM",14.3225145465762,102734
"284","DEM",11532,1660309.43,"DEM",14.3225145465762,11532
"285","DEM",106600,1643936.99,"DEM",14.3126045266131,106600
"286","DEM",11984,1643936.99,"DEM",14.3126045266131,11984
"287","DEM",110550,1485697.6,"DEM",14.211394984224,110550
"288","DEM",8490,1485697.6,"DEM",14.211394984224,8490
"289","DEM",168660,1614652.78,"DEM",14.2946304946197,168660
"290","DEM",4095,1614652.78,"DEM",14.2946304946197,4095
"291","DEM",10195,1614652.78,"DEM",14.2946304946197,10195
"292","DEM",195322,617043.91,"DEM",13.3326954672921,195322
"293","DEM",3829,617043.91,"DEM",13.3326954672921,3829
"294","DEM",16138,617043.91,"DEM",13.3326954672921,16138
"295","DEM",240661,857160.04,"DEM",13.6613799246028,240661
"296","DEM",169082,83558.88,"DEM",11.3333068120383,169082
"297","DEM",106170,0,"DEM",0,106170
"298","DEM",279380,793951.71,"DEM",13.5847779197399,279380
"299","DEM",143167,93299.76,"DEM",11.4435728144849,143167
"300","DEM",135905,14887.38,"DEM",9.60826915317767,135905
"301","DEM",133182,400287.42,"DEM",12.8999381180567,133182
"302","DEM",139041,59507.93,"DEM",10.993864859964,139041
"303","DEM",128919,382913.33,"DEM",12.8555639501266,128919
"304","DEM",129103,48666.47,"DEM",10.7927455709183,129103
"305","DEM",234115,844480.86,"DEM",13.6464773506748,234115
"306","DEM",156049,92433.59,"DEM",11.434245719708,156049
"307","DEM",80377,213602.98,"DEM",12.2718743372817,80377
"308","DEM",144644,246494.17,"DEM",12.4150936210696,144644
"309","DEM",199791,681184.44,"DEM",13.4315883854663,199791
"310","DEM",98981,81874.2,"DEM",11.3129392018974,98981
"311","DEM",88780,4890.34,"DEM",8.49501710970419,88780
"312","DEM",89638,9072.85,"DEM",9.1130417164638,89638
"313","DEM",87794,3774,"DEM",8.2358907259285,87794
"314","DEM",193966,702774.18,"DEM",13.4627908958609,193966
"315","DEM",109981,8434.05,"DEM",9.04003236267404,109981
"316","DEM",242917,621791.25,"DEM",13.3403597044589,242917
"317","DEM",112638,22896.78,"DEM",10.0387515683019,112638
"318","DEM",208610,1252585.81,"DEM",14.0407206205724,208610
"319","DEM",130907,248477,"DEM",12.4231055649033,130907
"320","DEM",113960,38130.71,"DEM",10.548775273187,113960
"321","DEM",119830,17945.65,"DEM",9.79510302471451,119830
"322","DEM",103273,67794.59,"DEM",11.1242376772345,103273
"323","DEM",225391,941672.71,"DEM",13.7554130515731,225391
"324","DEM",274687,1136839.04,"DEM",13.943762197188,274687
"325","DEM",220628,886114.95,"DEM",13.694601961578,220628
"326","DEM",199505,1569297.38,"DEM",14.2661385484912,199505
"327","DEM",245791,722505.14,"DEM",13.4904798131303,245791
"328","DEM",322514,1498444.63,"DEM",14.2199382147726,322514
"329","DEM",280439,1498444.63,"DEM",14.2199382147726,280439
"330","DEM",155000,393931.45,"DEM",12.8839321883714,155000
"331","DEM",153824,198953.87,"DEM",12.2008282677895,153824
"332","DEM",173555,2833967.38,"DEM",14.8571881889336,173555
"333","DEM",89823,71898.11,"DEM",11.1830052568546,89823
"334","DEM",113800,413748.07,"DEM",12.93301254101,113800
"335","DEM",137353,247416.97,"DEM",12.4188303299592,137353
"336","DEM",239316,1042401.16,"DEM",13.8570374176087,239316
"337","DEM",255293,817551.7,"DEM",13.6140694213441,255293
"338","DEM",124129,21559.94,"DEM",9.97859224208771,124129
"339","DEM",134586,1148979.24,"DEM",13.9543844887825,134586
"340","DEM",157734,861672,"DEM",13.6666299667925,157734
"341","DEM",695073,265834.82,"DEM",12.4906304174339,695073
"342","DEM",130540,913194.34,"DEM",13.7247039956335,130540
"343","DEM",133108,989612.96,"DEM",13.8050691961751,133108
"344","DEM",110539,26238.77,"DEM",10.1749933669594,110539
"345","DEM",5757,26238.77,"DEM",10.1749933669594,5757
"346","DEM",3483,26238.77,"DEM",10.1749933669594,3483
"347","DEM",105306,69903.87,"DEM",11.1548762914962,105306
"348","DEM",4146,69903.87,"DEM",11.1548762914962,4146
"349","DEM",73766,9166,"DEM",9.12325626506907,73766
"350","DEM",91676,100011.58,"DEM",11.5130412582659,91676
"351","DEM",115437,700295.05,"DEM",13.4592570252194,115437
"352","DEM",177947,2172615,"DEM",14.5914420691281,177947
"353","DEM",103454,95568.25,"DEM",11.4675959309071,103454
"354","DEM",6747,95568.25,"DEM",11.4675959309071,6747
"355","DEM",2543,95568.25,"DEM",11.4675959309071,2543
"356","DEM",132810,402432.86,"DEM",12.9052835544734,132810
"357","DEM",76727,100120.43,"DEM",11.5141290403827,76727
"358","DEM",171111,633841.14,"DEM",13.3595536341987,171111
"359","DEM",61995,6101.94,"DEM",8.71636203238658,61995
"360","DEM",171631,291800.44,"DEM",12.5838254229518,171631
"361","DEM",100231,13900.98,"DEM",9.53971462023064,100231
"362","DEM",106667,22557.19,"DEM",10.0238091411166,106667
"363","DEM",111991,62159.16,"DEM",11.0374534714367,111991
"364","DEM",152032,602159.38,"DEM",13.3082774400812,152032
"365","DEM",120170,7186.34,"DEM",8.87993728077628,120170
"366","DEM",76029,0,"DEM",0,76029
"367","DEM",101712,2305694.4,"DEM",14.6508924471783,101712
"368","DEM",150228,353785.19,"DEM",12.7764452000239,150228
"369","DEM",86603,47063.07,"DEM",10.7592438960227,86603
"370","DEM",150157,579702.28,"DEM",13.2702699403889,150157
"371","DEM",149640,1337910.86,"DEM",14.1066198956274,149640
"372","DEM",129765,70715.74,"DEM",11.1664234579406,129765
"373","DEM",123679,36495.44,"DEM",10.5049426002591,123679
"374","DEM",107526,2227078.06,"DEM",14.6162009972642,107526
"375","DEM",108389,21796.25,"DEM",9.9894932156317,108389
"376","DEM",117073,52100.87,"DEM",10.8609369262585,117073
"377","DEM",88329,20852.64,"DEM",9.94523583791651,88329
"378","DEM",122086,929900.1,"DEM",13.7428324400047,122086
"379","DEM",95649,1908763.16,"DEM",14.4619660300557,95649
"380","DEM",170502,375432.46,"DEM",12.8358338671641,170502
"381","DEM",103852,27234.94,"DEM",10.2122559867678,103852
"382","DEM",93147,1243464.9,"DEM",14.033412315048,93147
"383","DEM",104638,1067282.32,"DEM",13.8806260876004,104638
"384","DEM",124612,421687.18,"DEM",12.9520190385137,124612
"385","DEM",73381,123025.05,"DEM",11.7201432721556,73381
"386","DEM",93780,585324.92,"DEM",13.2799223908295,93780
"387","DEM",75716,63405.51,"DEM",11.0573060451663,75716
"388","DEM",113413,2103032.24,"DEM",14.5588907850476,113413
"389","DEM",264414,779036.54,"DEM",13.5658132300429,264414
"390","DEM",140785,46846.56,"DEM",10.7546328591437,140785
"391","DEM",119440,33849.46,"DEM",10.4296783254805,119440
"392","DEM",208337,765804.88,"DEM",13.548682690426,208337
"393","DEM",200136,516093.05,"DEM",13.1540423576637,200136
"394","DEM",148339,1356530.19,"DEM",14.1204406666388,148339
"395","DEM",112170,153103.47,"DEM",11.9388692463138,112170
"396","DEM",160159,244609.76,"DEM",12.4074194033198,160159
"397","DEM",246653,1482102.98,"DEM",14.2089725696035,246653
"398","DEM",87877,103692.23,"DEM",11.5491824637344,87877
"399","DEM",187712,2847964.19,"DEM",14.862114977699,187712
"400","DEM",247818,1137247.31,"DEM",13.9441212600744,247818
"401","DEM",14531,338507.77,"DEM",12.7323023252808,14531
"402","DEM",193619,1625142.38,"DEM",14.3011059883692,193619
"403","DEM",208314,1116830.47,"DEM",13.9260052939275,208314
"404","DEM",119820,112575.05,"DEM",11.631375389318,119820
"405","DEM",130575,354854.46,"DEM",12.7794630125651,130575
"406","DEM",201718,1076595.02,"DEM",13.8893138594249,201718
"407","DEM",212010,2982432.48,"DEM",14.908249793972,212010
"408","DEM",166744,1925561.93,"DEM",14.4707283947944,166744
"409","DEM",127720,22619.15,"DEM",10.0265521715989,127720
"410","DEM",205165,1105446.61,"DEM",13.9157599832242,205165
"411","DEM",170460,1032556.97,"DEM",13.8475487790506,170460
"412","DEM",73534,27875.67,"DEM",10.235509544348,73534
"413","DEM",101207,435446,"DEM",12.9841260721791,101207
"414","DEM",49708,45137.3,"DEM",10.7174642346703,49708
"415","DEM",107003,16889.86,"DEM",9.73446872083913,107003
"416","DEM",273537,827312.32,"DEM",13.6259375568841,273537
"417","DEM",257401,1322498.53,"DEM",14.0950333311828,257401
"418","DEM",220181,992372.26,"DEM",13.8078535779706,220181
"419","DEM",114477,74591.53,"DEM",11.2197822408718,114477
"420","DEM",133072,184143.72,"DEM",12.123471818658,133072
"421","DEM",138643,116276.01,"DEM",11.6637220403586,138643
"422","DEM",135682,1834918.99,"DEM",14.4225108913573,135682
"423","DEM",75466,186092.78,"DEM",12.1340006455317,75466
