"","can_party","general_votes","ttl_disb","state"
"175","DEM",-0.00739075899976125,-0.383431370728462,"FL"
"176","DEM",-1.54733966711841,-0.855743876226946,"FL"
"177","REP",1.87273762508672,-0.199728471498655,"FL"
"178","DEM",-0.296553263249986,-0.822018823690296,"FL"
"179","DEM",0.716585091964103,-0.547685744460108,"FL"
"180","REP",0.952516821238373,2.25990173742995,"FL"
"181","DEM",0.175596248528564,-0.828119076381756,"FL"
"182","DEM",0.560997009032047,-0.0100667848706545,"FL"
"183","REP",0.430954723249666,0.590826029791267,"FL"
"184","REP",1.36249328532889,-0.247722755689309,"FL"
"185","DEM",-0.121948859070678,-0.812711438919358,"FL"
"186","Other",-1.49221845340499,-0.850806379080331,"FL"
"187","DEM",0.726062159845337,0.0836906753319634,"FL"
"188","REP",0.0934989715154141,-0.836497388375587,"FL"
"189","DEM",0.765612128168593,-0.850473914581492,"FL"
"190","REP",-0.36607663523961,-0.821589135080574,"FL"
"191","REP",1.50593032453395,-0.0589313814104388,"FL"
"192","DEM",-0.151972011124874,-0.816417112779776,"FL"
"193","REP",1.45049818339661,0.530219551657924,"FL"
"194","DEM",-0.258968356245936,-0.826915981652111,"FL"
"195","DEM",0.594005064355922,0.714297138020306,"FL"
"196","REP",0.425557023170329,0.910506424276641,"FL"
"197","DEM",0.732007092190782,-0.188042521186149,"FL"
"198","REP",-0.197056487593995,-0.835162881360707,"FL"
"199","REP",0.572936622110766,0.0911508894135831,"FL"
"200","DEM",-0.0181239736736513,-0.832050136298146,"FL"
"201","REP",1.16562647759655,-0.132239942477658,"FL"
"202","DEM",0.227968863814487,-0.81818263556038,"FL"
"203","REP",0.900641689830731,-0.131943708542945,"FL"
"204","DEM",-0.260659801432088,-0.743057348921449,"FL"
"205","REP",-1.53696712825627,-0.855709703946678,"FL"
"206","REP",0.802886107748719,1.42122808007964,"FL"
"207","DEM",0.310750181160271,7.77095403343321,"FL"
"208","Other",-1.54753866066972,-0.840705569590866,"FL"
"209","REP",1.27222483561499,2.98184080326014,"FL"
"210","DEM",-0.16317783548313,-0.8498905142869,"FL"
"211","DEM",1.06936334714938,-0.191901938519605,"FL"
"212","DEM",0.916287557802635,-0.142883836918041,"FL"
"213","REP",-0.234989633312842,-0.822311998013868,"FL"
"214","DEM",0.773348002475847,0.501200157213876,"FL"
"215","REP",0.0224458366000792,-0.842320384668446,"FL"
"216","DEM",0.575747406023048,2.50954553489559,"FL"
"217","REP",-0.0760435342023953,-0.763950424123995,"FL"
"218","Other",-1.63861552168583,-0.843265144906309,"FL"
"219","Other",-1.65457231708166,-0.853645062455143,"FL"
"220","REP",0.261039104623147,0.35378927658515,"FL"
"221","DEM",-0.5175480390789,-0.832045558801999,"FL"
"222","REP",0.144453757748239,2.19986619862946,"FL"
"223","DEM",-0.266642045068404,0.251577896231848,"FL"
"224","REP",0.260989356235319,1.86910432968136,"FL"
"225","DEM",-0.0892019827829002,-0.15584991263755,"FL"
"226","REP",0.911772891607245,-0.0773312470446393,"GA"
"227","DEM",0.144404009360411,-0.0203904850449273,"GA"
"228","REP",-0.53325609253559,-0.826180578286662,"GA"
"229","REP",0.874150673312323,0.104635652665307,"GA"
"230","DEM",1.03493746277241,-0.503806216059888,"GA"
"231","DEM",1.45325921892106,-0.0206962633769896,"GA"
"232","REP",-1.12138153343816,-0.853876369057347,"GA"
"233","REP",0.79791126896592,1.09507189543675,"GA"
"234","DEM",-0.149434843345646,-0.861908396646436,"GA"
"235","REP",0.462022591448249,-0.551766931945461,"GA"
"236","REP",0.460803755946464,-0.0322626504437675,"GA"
"237","REP",1.48751098394064,0.19807918087085,"GA"
"238","REP",1.32819177192148,-0.523813164299878,"GA"
"239","REP",1.00743904140048,-0.134463898318618,"GA"
"240","REP",0.280577783942592,0.0109358244107131,"GA"
"241","DEM",-0.466543504458248,-0.853611684879068,"GA"
"242","DEM",1.44146885100583,-0.115849398976168,"GA"
"243","REP",0.992614021827738,-0.243867081412599,"GA"
"244","DEM",-1.47488114024694,-0.709551253283854,"GU"
"245","REP",-1.50880954074563,-0.761027613363388,"GU"
"246","DEM",0.105525644272832,-0.472605533442963,"HI"
"247","DEM",-0.0976218974227885,-0.472605533442963,"HI"
"248","DEM",0.421813456986272,0.167760007985124,"HI"
"249","REP",1.30987192810382,-0.164493179009086,"ID"
"250","DEM",-0.297000998740438,-0.607265949546587,"ID"
"251","REP",0.850196824573143,-0.120365234025402,"ID"
"252","Other",-1.39205007451332,-0.860796351176099,"ID"
"253","DEM",1.20770117660208,-0.367847555293678,"IL"
"254","REP",-0.6854737221923,-0.845895107172062,"IL"
"255","DEM",1.22031239291647,-0.195320255291138,"IL"
"256","DEM",1.09928700242792,-0.324848662450045,"IL"
"257","DEM",0.427397713519964,-0.416482816097655,"IL"
"258","DEM",0.944096906598485,-0.202663409445236,"IL"
"259","Other",-0.63068831009672,-0.856859640912902,"IL"
"260","REP",0.890779071943831,1.80598979690536,"IL"
"261","DEM",0.082815505229352,-0.778719945908163,"IL"
"262","DEM",1.41349781994954,-0.461977978120773,"IL"
"263","DEM",0.0997672683817415,1.24147679181664,"IL"
"264","REP",-0.414345008529723,-0.611378488112325,"IL"
"265","DEM",0.999616107414528,0.177065262948826,"IL"
"266","REP",-0.340555712283849,-0.701116215304779,"IL"
"267","Other",-1.70205715326348,-0.849165926845508,"IL"
"268","DEM",0.167934996803053,3.15738175665951,"IL"
"269","REP",-0.0173777478562314,3.62836594588877,"IL"
"270","DEM",0.368707052979886,0.538312660211231,"IL"
"271","REP",-0.347458301094983,-0.264974694958892,"IL"
"272","REP",0.410968308439769,0.99843456234103,"IL"
"273","DEM",-0.157780135403792,-0.0707490936780241,"IL"
"274","Other",-1.46947100307064,-0.858375149754616,"IL"
"275","Other",0.629948274561649,1.01737423874488,"IL"
"276","DEM",-0.12587898170909,-0.843362376964234,"IL"
"277","REP",0.79069775273086,0.172656832171178,"IL"
"278","DEM",0.00816804929344441,-0.84384845778344,"IL"
"279","REP",1.7116150340088,1.83881591184787,"IL"
"280","REP",1.52714801194259,-0.0477813716581625,"IL"
"281","DEM",0.450132726757358,0.873326895927709,"IL"
"282","REP",1.41252772638689,0.909406450362985,"IL"
"283","DEM",-0.499501811394295,-0.812682034864244,"IL"
"284","DEM",0.877844491108552,-0.107205790881829,"IN"
"285","REP",0.341059386444478,0.791474970752965,"IN"
"286","DEM",-0.429468518429434,-0.346077833949589,"IN"
"287","REP",0.801741894828675,0.41854110662033,"IN"
"288","REP",0.702444112723996,0.0747739671419487,"IN"
"289","Other",-1.51939351025604,-0.86039250634671,"IN"
"290","REP",1.05746104536153,0.11814153120742,"IN"
"291","DEM",-0.162717662895721,-0.74436892077334,"IN"
"292","Other",-1.51239142466924,-0.855970811956092,"IN"
"293","REP",0.845570224505139,0.21645131132874,"IN"
"294","DEM",0.271212649933972,-0.0803448686532973,"IN"
"295","REP",-0.52828125375279,-0.85785381585744,"IN"
"296","Other",-1.56032399634152,-0.847434830650514,"IN"
"297","REP",0.631428289099532,-0.077327058953546,"IN"
"298","DEM",-0.541962060405489,-0.852968769187516,"IN"
"299","REP",0.470852930287719,2.00040475235412,"IN"
"300","DEM",-0.0784190197211821,0.266452183869683,"IN"
"301","REP",0.870232987770868,1.0485382775515,"IA"
"302","DEM",0.5033386275394,1.47861541020612,"IA"
